id,level,word,meaning_en,full_entry,article,pos,plural,forms,examples,page
b1_2760,B1,"der Spieler, -1.","the player, -1.","der Spieler, -1.",der,noun,-1.,,Für dieses Spiel braucht man zwei bis,82
b1_2761,B1,"die Spielerin, -nen","the player, -nen","die Spielerin, -nen",die,noun,-nen,,vier Spieler. || Beim Fußball gibt es elf Spieler.,82
b1_2762,B1,"der Spielplatz, ¨-e","the playground, ¨-e","der Spielplatz, ¨-e",der,noun,¨-e,,Die Kinder sind auf dem Spielplatz.,82
b1_2763,B1,"das Spielzeug, -e","the toy, -e","das Spielzeug, -e",das,noun,-e,,Zu Weihnachten wünschen sich die Kinder vor allem Spielzeug.,82
b1_2764,B1,spitz,pointed,spitz,,word,,,Der Bleistift ist nicht spitz.,82
b1_2765,B1,der Sport,the sport,der Sport 1.,der,noun,,,Für Sport interessiere ich mich sehr. || Ich mache viel Sport.,82
b1_2766,B1,"die Sportart, -en","the sport, -en","die Sportart, -en",die,noun,-en,,Welche Sportart findest du am besten?,82
b1_2767,B1,"der Sportler, -","the athlete, -","der Sportler, -",der,noun,-,,Sie ist eine gute Sportlerin.,82
b1_2768,B1,"die Sportlerin, -nen","the athlete, -nen","die Sportlerin, -nen",die,noun,-nen,,,82
b1_2769,B1,sportlich1.,sporty1.,sportlich1.,,word,,,Ich bin nicht sehr sportlich. || Ich mag bequeme und sportliche Klei- dung.,82
b1_2770,B1,"die Sprache, -n",the languages,"die Sprache, -n",die,noun,-n,,Franco spricht mehrere Sprachen.,82
b1_2771,B1,"die Fremdsprache, -n","the foreign language, -n","die Fremdsprache, -n",die,noun,-n,,Ich spreche drei Fremdsprachen.,82
b1_2772,B1,"die Muttersprache, -n","the native language, -n","die Muttersprache, -n",die,noun,-n,,Was ist Ihre Muttersprache?,82
b1_2773,B1,"die Zweitsprache, -n","the second language, -n","die Zweitsprache, -n",die,noun,-n,,Deutsch ist seine Zweitsprache.,82
b1_2774,B1,"sprechen, spricht, sprach,","speak, speaks, spoke","sprechen, spricht, sprach, 1.",,word,,hat gesprochen,Können Sie bitte etwas lauter || sprechen? || Jean spricht sehr gut Deutsch. || Ich möchte nicht darüber sprechen. || Die Bundeskanzlerin spricht heute Abend im Fernsehen. || Kann ich bitte Herrn Müller sprechen?,82
b1_2775,B1,"die Sprechstunde, -n →A:","the consultation hours, -n →A:","die Sprechstunde, -n →A:",die,noun,-n →A:,,Frau Dr. || Berger hat von 8 bis 12 Uhr,82
b1_2776,B1,Ordination,ordination,Ordination,,noun,,,Sprechstunde.,82
b1_2777,B1,"springen, springt, sprang,","jump, jump, jumped","springen, springt, sprang, 1.",,word,,ist gesprungen,"Wir waren im Schwimmbad. || Mein Sohn || ist immer wieder ins Wasser gesprungen. || Wie weit bist du heute gesprungen? || – 3,40 m.",82
b1_2778,B1,"die Spritze, -n","the syringe, -n","die Spritze, -n",die,noun,-n,,Ich habe heute vom Arzt eine Spritze gegen die Schmerzen bekommen.,82
b1_2779,B1,"spülen, spült, spülte,","rinse, rinse, rinse","spülen, spült, spülte, 1.",,word,,hat gespült,Hast du das Geschirr gespült? || Spülen Sie bitte jetzt den Mund aus.,82
b1_2780,B1,"die Spur, -en","the trail, -en","die Spur, -en",die,noun,-en,,"Fahren Sie bitte auf der linken Spur, wenn Sie schneller fahren.",82
b1_2781,B1,"spüren, spürt, spürte,","feel, feel, felt","spüren, spürt, spürte,",,word,,hat gespürt,Wo tut es weh? || Spüren Sie das hier?,82
b1_2782,B1,"das Stadion, Stadien","the stadium, stadiums","das Stadion, Stadien",das,noun,Stadien,,Ich möchte am Samstag ins Stadion gehen. || Da spielt meine Mannschaft.,82
b1_2783,B1,"die Stadt, ¨-e","the city, ¨-e","die Stadt, ¨-e 1.",die,noun,¨-e 1.,,Heidelberg ist eine alte Stadt. || Ich wohne lieber auf dem Land als in der Stadt. || Gehst du mit mir in die Stadt?,82
b1_2784,B1,städtisch,urban,städtisch,,adjective,,,Ich gehe gern in die städtische Bibliothek.,82
b1_2785,B1,"der Stadtplan, ¨-e","the city map, ¨-e","der Stadtplan, ¨-e",der,noun,¨-e,,Haben Sie einen Stadtplan?,82
b1_2786,B1,"stammen, stammt,","come from, comes from","stammen, stammt,",,word,,,Ich stamme aus einer kleinen Stadt an,82
b1_2787,B1,"stammte, hat gestammt","came from, has come from","stammte, hat gestammt",,word,,,der Donau.,82
b1_2788,B1,ständig,constant,ständig,,adjective,,,Ich habe schon ein paar Mal bei meiner Freundin angerufen. || Es ist ständig besetzt.,82
b1_2789,B1,"der Standpunkt, -e","the point of view, -e","der Standpunkt, -e",der,noun,-e,,Von seinem Standpunkt aus hat er recht.,82
b1_2790,B1,"der Star, -s","the star, -s","der Star, -s",der,noun,-s,,Diese Sängerin ist ein großer Star in Deutschland.,82
b1_2791,B1,stark,strong,stark 1.,,word,,,Der Kaffee ist sehr stark. || Am späten Nachmittag ist der Verkehr besonders stark. || Ich habe starke Kopfschmerzen. || Können Sie mir kein stärkeres Mittel verschreiben? || Es hat stark geregnet.,82
b1_2792,B1,"starten, startet, startete,","start, starts, started","starten, startet, startete,",,word,,ist gestartet,Das Flugzeug ist pünktlich gestartet.,82
b1_2793,B1,"der Start, -s","the start, -s","der Start, -s",der,noun,-s,,Bleiben Sie bitte während des Starts sitzen.,83
b1_2794,B1,"die Station, -en","the station, -en","die Station, -en 1.",die,noun,-en 1.,,Sie müssen an der nächsten Station aussteigen. || Meine Nachbarin liegt auf Station III.,83
b1_2795,B1,"die Statistik, -en","the statistics, -en","die Statistik, -en",die,noun,-en,,"Die Statistik zeigt, dass jeder zweite ein Fahrrad besitzt.",83
b1_2796,B1,statistisch,statistical,statistisch,,adjective,,,Die statistischen Ergebnisse zeigen eine gute Entwicklung.,83
b1_2797,B1,statt,instead of,statt,,word,,,Kann ich diese Woche statt Donnerstag am Freitag kommen?,83
b1_2798,B1,"stattfinden, findet statt,","take place, takes place","stattfinden, findet statt,",,word,,,Das Spiel findet auch bei Regen statt.,83
b1_2799,B1,"fand statt,",took place,"fand statt,",,word,,hat stattgefunden,,83
b1_2800,B1,"der Stau, -s","the traffic jam, -s","der Stau, -s 1.",der,noun,-s 1.,,Auf der A3 gibt es wegen eines Unfalls 5 km Stau. || Wir standen eine Stunde im Stau.,83
b1_2801,B1,der Staub,the dust,der Staub,der,noun,,,Ich habe überall Staub gewischt.,83
b1_2802,B1,"staubsaugen, staubsaugt,","vacuum, vacuum","staubsaugen, staubsaugt,",,word,,,Ich muss heute in meiner Wohnung,83
b1_2803,B1,"staubsaugte,",vacuumed,"staubsaugte,",,word,,hat gestaubsaugt,noch staubsaugen.,83
b1_2804,B1,"stechen, sticht, stach,","stab, stab, stab","stechen, sticht, stach,",,word,,hat gestochen,Stefan wird beim Zelten immer von || den Mücken gestochen.,83
b1_2805,B1,"stecken, steckt, steckte,","stuck, stuck, stuck","stecken, steckt, steckte, 1.",,word,,hat gesteckt,Wo ist denn mein Pass? || Ich hatte ihn || doch in die Handtasche gesteckt. || Du kannst reingehen. || Der Schlüssel steckt. || Die Zeitung steckt im Briefkasten.,83
b1_2806,B1,"die Steckdose, -n","the socket, -n","die Steckdose, -n",die,noun,-n,,Es gibt drei Steckdosen in diesem Zimmer.,83
b1_2807,B1,"der Stecker, -","the plug, -","der Stecker, -",der,noun,-,,Der Stecker passt nicht in diese Steckdose.,83
b1_2808,B1,"stehen, steht, stand,","stand, stand, stand","stehen, steht, stand, 1.",,word,,hat/ist gestanden,"In meinem Beruf muss ich viel stehen. || Als wir kamen, stand das Essen schon auf dem Tisch. || Der Bus steht schon an der Haltestelle. || Was steht heute in der Zeitung? || Nach 20 Minuten stand das Spiel 1:1. || Die neue Bluse steht dir gut.",83
b1_2809,B1,stehen bleiben,remain standing,stehen bleiben 1.,,word,,,Bitte bleiben Sie stehen. || Meine Uhr ist stehen geblieben.,83
b1_2810,B1,"stehlen, stiehlt, stahl,","steal, steal, stole","stehlen, stiehlt, stahl,",,word,,hat gestohlen,Gestern hat mir jemand im Zug meine || Uhr gestohlen.,83
b1_2811,B1,"steigen, steigt, stieg,","rise, rise, rose","steigen, steigt, stieg, 1.",,word,,ist gestiegen,Die Preise für Milch und Gemüse sind || schon wieder gestiegen. || Gegen Abend ist das Fieber wieder gestiegen.,83
b1_2812,B1,steil,steep,steil,,word,,,Die Straße zu unserem Haus ist sehr steil.,83
b1_2813,B1,"der Stein, -e","the stone, -e","der Stein, -e",der,noun,-e,,Die Kinder werfen Steine ins Wasser.,83
b1_2814,B1,"die Stelle, -n","the place, -n","die Stelle, -n 1.",die,noun,-n 1.,,Wir treffen uns hier an dieser Stelle. || Ich habe eine neue Stelle. || Diese Stelle in seinem Brief ist mir nicht ganz klar. || An Ihrer Stelle würde ich den Vertrag nicht unterschreiben.,83
b1_2815,B1,"stellen, stellt, stellte,","put, puts, put","stellen, stellt, stellte, 1.",,word,,hat gestellt,Stell das Bier in den Kühlschrank! || Ich hole noch Milch. || Stell dich bitte schon mal in die Schlange an der Kasse. || Wo kann ich mein Auto hinstellen? || Würden Sie das Radio bitte etwas leiser stellen. || Haben Sie einen Moment Zeit? || Wir möchten Ihnen ein paar Fragen stellen. || Ich habe den Wecker auf 5 Uhr gestellt.,83
b1_2816,B1,"der Stempel, -","the stamp, -","der Stempel, -",der,noun,-,,Der Poststempel trägt das Datum von letzter Woche. || Das Paket war lange un- terwegs.,83
b1_2817,B1,"sterben, stirbt, starb, ist","die, dies, died, is","sterben, stirbt, starb, ist",,word,,,Mein Kollege kommt heute nicht. || Sein,83
b1_2818,B1,gestorben,died,gestorben,,verb,,,Vater ist gestern gestorben.,83
b1_2819,B1,"der Stern, -e","the star, -e","der Stern, -e",der,noun,-e,,Heute sieht man viele Sterne am Himmel.,83
b1_2820,B1,"die Steuer, -n","the tax, -n","die Steuer, -n",die,noun,-n,,Wir müssen immer mehr Steuern zahlen.,83
b1_2821,B1,"der Steward, -s","the steward, -s","der Steward, -s",der,noun,-s,,Die Stewardess bringt das Mittagessen.,83
b1_2822,B1,"die Stewardess, -en","the stewardess, -en","die Stewardess, -en",die,noun,-en,,,83
b1_2823,B1,"der Stift, -e","the pen, -e","der Stift, -e",der,noun,-e,,Kannst du mir bitte einen Stift geben?,83
b1_2824,B1,"der Stil, -e","the style, -e","der Stil, -e 1.",der,noun,-e 1.,,Ihr Stil ist sehr elegant. || Das Gebäude gefällt mir. || Welcher Baustil ist das?,83
b1_2825,B1,stilistisch,stylistically,stilistisch,,adjective,,,Der Text ist stilistisch sehr schön.,83
b1_2826,B1,still,silent,still 1.,,word,,,Sei doch mal einen Moment still! || Maria kann nicht still sitzen.,83
b1_2827,B1,"der Stiefel, -","the boot, -","der Stiefel, -",der,noun,-,,Ich habe mir für den Winter ein Paar warme Stiefel gekauft.,83
b1_2828,B1,"→D, die Stiege, -n (A) CH:","→D, the stairs, -n (A) CH:","→D, die Stiege, -n (A) CH: 1.",,other,,,Wo ist die Toilette? || – Die Stiege hoch,83
b1_2829,B1,Treppe,Stairs,Treppe,,noun,,,und dann links. || Meine Oma kann nicht gut Stiegen steigen.,83
b1_2830,B1,"das Stiegenhaus, ¨-er (A)","the staircase, ¨-er (A)","das Stiegenhaus, ¨-er (A)",das,noun,¨-er (A),,Im Stiegenhaus ist kein Licht.,83
b1_2831,B1,"→D, CH: Treppenhaus","→D, CH: Staircase","→D, CH: Treppenhaus",,other,,,,83
b1_2832,B1,"die Stimme, -n","the voice, -n","die Stimme, -n",die,noun,-n,,Ich habe dich sofort an der Stimme erkannt.,84
b1_2833,B1,"stimmen, stimmt, stimmte,","true, true, true","stimmen, stimmt, stimmte, 1.",,word,,hat gestimmt,Meine Adresse stimmt nicht mehr. || Das Wetter in Deutschland könnte besser sein. || – Das stimmt.,84
b1_2834,B1,"die Stimmung, -en","the mood, -en","die Stimmung, -en",die,noun,-en,,Es war eine tolle Party. || Die Stimmung war sehr gut.,84
b1_2835,B1,"stinken, stinkt, stank,","stink, stink, stink","stinken, stinkt, stank,",,word,,hat gestunken,Was stinkt denn hier so? || – Das ist der || Fisch. || Er ist nicht mehr frisch.,84
b1_2836,B1,"der Stock →D, CH: Etage","the floor →D, CH: floor","der Stock →D, CH: Etage",der,noun,,,"Das Büro ist im || Stock, Zimmer 305.",84
b1_2837,B1,"das Stockwerk, -e","the floor, -e","das Stockwerk, -e",das,noun,-e,,Das Gebäude hat zwanzig Stockwerke.,84
b1_2838,B1,"der Stoff, -e","the material, -e","der Stoff, -e 1.",der,noun,-e 1.,,Was für ein Stoff ist das? || – Wolle. || In manchen Farben sind giftige Stoffe.,84
b1_2839,B1,stolz,proud,stolz,,word,,,Ich bin stolz auf dich. || Das hast du sehr gut gemacht.,84
b1_2840,B1,"stoppen, stoppt, stoppte,","stop, stop, stopped","stoppen, stoppt, stoppte,",,word,,hat gestoppt,"Die Polizei hat mich gestoppt, weil ich || bei Rot über die Ampel gefahren bin.",84
b1_2841,B1,"stören, stört, störte,","disturb, disturb, disturbed","stören, stört, störte, 1.",,word,,hat gestört,Darf ich Sie einen Augenblick stören? || Du kannst das Radio anlassen. || Das stört mich nicht.,84
b1_2842,B1,"die Störung, -en","the disorder, -en","die Störung, -en",die,noun,-en,,Entschuldigen Sie bitte die Störung.,84
b1_2843,B1,(sich) stoßen,to bump into (oneself).,"(sich) stoßen, stößt, stieß,",,verb,,"stößt, stieß,, hat gestoßen",Wie haben Sie sich denn verletzt? || – Ich || habe mich an der Autotür gestoßen.,84
b1_2844,B1,"die Strafe, -n","the punishment, -n","die Strafe, -n",die,noun,-n,,Schwarzfahren kostet 60 Euro Strafe.,84
b1_2845,B1,strafbar,punishable,strafbar,,adjective,,,"Was du da machst, ist strafbar.",84
b1_2846,B1,"der Strafzettel, -","the traffic ticket, -","der Strafzettel, -",der,noun,-,,So ein Pech! || Ich habe einmal falsch geparkt und sofort einen Strafzettel bekommen.,84
b1_2847,B1,"der Strand, ¨-e","der Strand, ¨-e","der Strand, ¨-e",der,noun,¨-e,,Im Urlaub bin ich am liebsten am Strand.,84
b1_2848,B1,"die Straße, -n","the street, -n","die Straße, -n 1.",die,noun,-n 1.,,Wir wohnen in einer sehr kleinen Straße. || Unser Haus ist eine Straße weiter.,84
b1_2849,B1,"die Straßenbahn, -en (D,","the tram, -en (D","die Straßenbahn, -en (D,",die,noun,"-en (D,",,Fahren wir mit der Straßenbahn oder,84
b1_2850,B1,A) →CH: Tram,A) →CH: Tram,A) →CH: Tram,,noun,,,der U-Bahn?,84
b1_2851,B1,"die Strecke, -n","the route, -n","die Strecke, -n 1.",die,noun,-n 1.,,"Sind Sie die ganze Strecke zu Fuß gegangen? || Auf der Strecke München – Salzburg: 8 km Stau. || Ich möchte nach Hamburg fahren. || Können Sie mir sagen, welche Strecke am besten ist?",84
b1_2852,B1,"das Streichholz, ¨-er →","the match, ¨-er →","das Streichholz, ¨-er →",das,noun,¨-er →,,Ich hätte gern eine Schachtel,84
b1_2853,B1,Zündholz; A: Zünder,Match; A: Detonator,Zündholz; A: Zünder,,noun,,,Streichhölzer.,84
b1_2854,B1,"streiken, streikt, streikte,","strike, strike, strike","streiken, streikt, streikte,",,word,,hat gestreikt,Die Arbeiter streiken für höhere || Löhne.,84
b1_2855,B1,"der Streik, -s","the strike, -s","der Streik, -s",der,noun,-s,,Es gab einen Streik am Flughafen. || Deshalb hatte unsere Maschine Verspätung.,84
b1_2856,B1,(sich) streiten,(argue,"(sich) streiten, streitet,",,verb,,"streitet,",Die Kinder streiten sich oft.,84
b1_2857,B1,stritt,argued,"stritt, hat gestritten",,verb,,hat gestritten,,84
b1_2858,B1,der Streit,the dispute,der Streit,der,noun,,,Ich möchte keinen Streit mit den Nachbarn.,84
b1_2859,B1,streng,strictly,streng,,word,,,Unsere Tochter hat einen sehr strengen Lehrer.,84
b1_2860,B1,der Stress,the stress,der Stress,der,noun,,,Ich habe bei der Arbeit viel Stress.,84
b1_2861,B1,der Strom,the stream,der Strom,der,noun,,,Wie kann ich im Haushalt Strom sparen?,84
b1_2862,B1,"der Strumpf, ¨-e","the stocking, ¨-e","der Strumpf, ¨-e",der,noun,¨-e,,Wo sind meine roten Strümpfe?,84
b1_2863,B1,"das Stück/-stück, -e","the piece/piece, -e","das Stück/-stück, -e 1.",das,noun,-e 1.,,Ich nehme zwei Stück Zucker in den Kaffee. || Möchten Sie noch ein Stück Kuchen? || Was kosten die Kulis? || – Ein Euro pro Stück. || Ich begleite dich ein Stück. || Er spielt in dem Stück die Hauptrolle.,84
b1_2864,B1,"die Studie, -n","the study, -n","die Studie, -n 1.",die,noun,-n 1.,,"Wir führen eine Studie über Arbeits- losigkeit durch. || Eine aktuelle Studie zeigt, dass die Umweltverschmutzung zunimmt.",84
b1_2865,B1,"studieren, studiert,","study, studied","studieren, studiert, 1.",,word,,,Mein Sohn will Medizin studieren.,84
b1_2866,B1,"studierte, hat studiert","studied, has studied","studierte, hat studiert 2.",,word,,,Ich studiere in Mainz.,84
b1_2867,B1,"der Student, -en","the student, -en","der Student, -en",der,noun,-en,,Schüler und Studenten zahlen die,84
b1_2868,B1,"die Studentin, -nen","the student, -nen","die Studentin, -nen",die,noun,-nen,,Hälfte.,84
b1_2869,B1,"der Studierende, -n","the student, -n","der Studierende, -n",der,noun,-n,,Zehn Studierende besuchen das,84
b1_2870,B1,"die Studierende, -n","the students, -n","die Studierende, -n",die,noun,-n,,Seminar.,84
b1_2871,B1,"das Studium, Studien","the study, studies","das Studium, Studien",das,noun,Studien,,Sie brauchen für diese Stelle ein abgeschlossenes Studium.,84
b1_2872,B1,"das Studio, -s","the studio, -s","das Studio, -s",das,noun,-s,,Zu Gast im Studio sind heute ...,84
b1_2873,B1,"die Stufe, -n","the level, -n","die Stufe, -n 1.",die,noun,-n 1.,,"Vorsicht, Stufe! || Die Volkshochschule bietet Sprach- kurse auf verschiedenen Stufen an.",84
b1_2874,B1,"der Stuhl, ¨-e","the chair, ¨-e","der Stuhl, ¨-e",der,noun,¨-e,,Da hinten ist noch ein Stuhl frei.,84
b1_2875,B1,stumm,mute,stumm,,word,,,Stell bitte dein Handy leise oder auf stumm.,84
b1_2876,B1,"die Stunde, -n","the hour, -n","die Stunde, -n 1.",die,noun,-n 1.,,Ich bin in einer Stunde wieder zurück. || Wir haben heute nur vier Stunden Schule. || Ich warte seit zwei Stunden auf dich.,85
b1_2877,B1,"der Sturm, ¨-e","the storm, ¨-e","der Sturm, ¨-e",der,noun,¨-e,,Im Radio haben sie Regen und Sturm angesagt.,85
b1_2878,B1,"stürzen, stürzt, stürzte,","fall, falls, fell","stürzen, stürzt, stürzte, 1.",,word,,ist gestürzt,"Ich bin auf der Straße gestürzt und || habe mir den Fuß gebrochen. || Bitte pass auf der Treppe auf, dass du nicht hinunterstürzt!",85
b1_2879,B1,"suchen, sucht, suchte,","search, search, search","suchen, sucht, suchte, 1.",,word,,hat gesucht,Ich suche meine Brille. || Wir suchen eine größere Wohnung. || Wen suchen Sie?,85
b1_2880,B1,"die Sucht, ¨-e","the addiction, ¨-e","die Sucht, ¨-e 1.",die,noun,¨-e 1.,,Die Sucht nach Medikamenten nimmt zu. || Er kämpft gegen seine Alkoholsucht. || Das Internet kann zur Sucht werden.,85
b1_2881,B1,süchtig1.,addicted1.,süchtig1.,,word,,,Ich bin süchtig nach Schokolade. || Fernsehen kann süchtig machen.,85
b1_2882,B1,"das Suchtmittel, -","the addictive substance, -","das Suchtmittel, -",das,noun,-,,Manche Medikamente sind auch Suchtmittel.,85
b1_2883,B1,"die Summe, -n","the sum, -n","die Summe, -n",die,noun,-n,,Die Summe scheint mir zu hoch!,85
b1_2884,B1,super,super,super 1.,,word,,,Das war ein super Film! || Er kann super tanzen. || Weißt du was? || Ich komme mit. || – Super!,85
b1_2885,B1,"der Supermarkt, ¨-e","the supermarket, ¨-e","der Supermarkt, ¨-e",der,noun,¨-e,,Donnerstags gehe ich immer in den Su- permarkt.,85
b1_2886,B1,"die Suppe, -n","the soup, -n","die Suppe, -n",die,noun,-n,,Schmeckt dir die Suppe?,85
b1_2887,B1,süß,sweet,süß 1.,,word,,,Ich esse gern süße Sachen. || Das ist aber ein süßes Baby!,85
b1_2888,B1,"das Symbol, -e","the symbol, -e","das Symbol, -e 1.",das,noun,-e 1.,,Das Herz ist ein Symbol für die Liebe. || Auf dem Bildschirm finden Sie viele Symbole.,85
b1_2889,B1,sympathisch,friendly,sympathisch,,adjective,,,Ich finde unsere neue Kollegin sehr sympathisch.,85
b1_2890,B1,"das System, -e","the system, -e","das System, -e 1.",das,noun,-e 1.,,Welches Betriebssystem hast du? || Ich kenne Ihr System nicht. || Können Sie es mir erklären?,85
b1_2891,B1,"die Szene, -n","the scene, -n","die Szene, -n 1.",die,noun,-n 1.,,In dieser Szene des Films stirbt der Held. || Ich kenne mich in der Szene nicht aus. || Ich bin zu alt. || Bitte mach keine Szene!,85
b1_2892,B1,"die Tabelle, -n","the table, -n","die Tabelle, -n",die,noun,-n,,Tragen Sie die richtige Information in die Tabelle ein.,85
b1_2893,B1,"die Tablette, -n","the tablet, -n","die Tablette, -n",die,noun,-n,,Nehmen Sie dreimal täglich eine Tablette.,85
